Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,ChinookCaught,ChinAdClipped
2001,4,1,NA,12,1217,Seabeck Marina (Pecks),2,5,,
2001,4,1,NA,9,1227,Shilshole Public Ramp,4,9,,
2001,4,1,NA,10,1227,Shilshole Public Ramp,6,11,,
2001,4,1,NA,7,1268,Washington Park Launch Ramp,8,16,,
2001,4,2,NA,10,1006,Armeni Public Ramp,5,10,,
2001,4,2,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,4,2,NA,13,1561,Narrows Properties Park,2,2,,
2001,4,3,NA,10,1006,Armeni Public Ramp,1,2,,
2001,4,3,NA,11,1086,Gig Harbor Ramp,2,4,,
2001,4,3,NA,11,1174,Point Defiance Public Ramp,7,10,,
2001,4,3,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",9,12,,
2001,4,3,NA,9,1227,Shilshole Public Ramp,1,2,,
2001,4,3,NA,10,1227,Shilshole Public Ramp,4,7,,
2001,4,3,NA,7,1268,Washington Park Launch Ramp,4,4,,
2001,4,4,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,7,,
2001,4,4,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,2,,
2001,4,4,NA,11,1173,Point Defiance Boathouse,4,4,,
2001,4,4,NA,11,1174,Point Defiance Public Ramp,10,17,,
2001,4,4,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",12,17,,
2001,4,4,NA,9,1192,Port Townsend Boat Haven Ramp,5,8,,
2001,4,4,NA,11,1281,Point Defiance Dock,4,4,,
2001,4,5,NA,7,1041,Coronet Bay Public Ramp,4,9,,
2001,4,5,NA,81,1041,Coronet Bay Public Ramp,2,5,,
2001,4,5,NA,82,1151,Norton Street (Everett) Ramp,22,46,,
2001,4,5,NA,9,1192,Port Townsend Boat Haven Ramp,15,31,,
2001,4,6,NA,13,1093,Hartstene Is. Ramp,1,2,,
2001,4,6,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",5,7,,
2001,4,6,NA,7,1268,Washington Park Launch Ramp,1,2,,
2001,4,7,NA,10,1006,Armeni Public Ramp,11,18,,
2001,4,7,NA,7,1013,Bellingham Ramp (Glenn St.),13,30,,
2001,4,7,NA,7,1018,Blaine Ramp,3,6,,
2001,4,7,NA,15,1018,Blaine Ramp,1,1,,
2001,4,7,NA,13,1093,Hartstene Is. Ramp,1,3,,
2001,4,7,NA,9,1151,Norton Street (Everett) Ramp,13,27,,
2001,4,7,NA,81,1151,Norton Street (Everett) Ramp,2,4,,
2001,4,7,NA,82,1151,Norton Street (Everett) Ramp,44,101,,
2001,4,7,NA,4,1159,Olsons (Combined),1,2,,
2001,4,7,NA,5,1159,Olsons (Combined),45,113,,
2001,4,7,NA,11,1174,Point Defiance Public Ramp,18,32,,
2001,4,7,NA,7,1268,Washington Park Launch Ramp,19,38,,
2001,4,7,NA,13,1561,Narrows Properties Park,2,2,,
2001,4,8,NA,9,1006,Armeni Public Ramp,1,1,,
2001,4,8,NA,10,1006,Armeni Public Ramp,22,44,,
2001,4,8,NA,7,1013,Bellingham Ramp (Glenn St.),70,143,,
2001,4,8,NA,6,1041,Coronet Bay Public Ramp,2,2,,
2001,4,8,NA,7,1041,Coronet Bay Public Ramp,13,25,,
2001,4,8,NA,81,1041,Coronet Bay Public Ramp,1,1,,
2001,4,8,NA,12,1143,Misery Point Ramp,1,2,,
2001,4,8,NA,4,1159,Olsons (Combined),2,7,,
2001,4,8,NA,5,1159,Olsons (Combined),51,105,,
2001,4,8,NA,9,1192,Port Townsend Boat Haven Ramp,23,46,,
2001,4,8,NA,12,1217,Seabeck Marina (Pecks),3,4,,
2001,4,8,NA,9,1227,Shilshole Public Ramp,5,10,,
2001,4,8,NA,10,1227,Shilshole Public Ramp,21,42,,
2001,4,9,NA,7,1013,Bellingham Ramp (Glenn St.),6,15,,
2001,4,9,NA,7,1041,Coronet Bay Public Ramp,1,1,,
2001,4,9,NA,11,1173,Point Defiance Boathouse,6,6,,
2001,4,9,NA,11,1174,Point Defiance Public Ramp,7,12,,
2001,4,9,NA,9,1227,Shilshole Public Ramp,1,2,,
2001,4,9,NA,10,1227,Shilshole Public Ramp,6,9,,
2001,4,9,NA,11,1281,Point Defiance Dock,1,1,,
2001,4,10,NA,10,1006,Armeni Public Ramp,1,2,,
2001,4,10,NA,7,1013,Bellingham Ramp (Glenn St.),4,9,,
2001,4,10,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,6,,
2001,4,10,NA,9,1151,Norton Street (Everett) Ramp,11,21,,
2001,4,10,NA,81,1151,Norton Street (Everett) Ramp,1,2,,
2001,4,10,NA,82,1151,Norton Street (Everett) Ramp,15,28,,
2001,4,10,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",10,13,,
2001,4,10,NA,7,1260,Tyee Marina/Ramp,2,3,,
2001,4,10,NA,7,1268,Washington Park Launch Ramp,1,1,,
2001,4,11,NA,11,1046,Dash Point Dock,3,3,,
2001,4,12,NA,11,1281,Point Defiance Dock,3,3,,
2001,4,14,NA,15,1186,"Ediz Hook, Port Angeles Public Ramp",1,1,,
2001,4,15,NA,7,1041,Coronet Bay Public Ramp,1,3,,
2001,4,15,NA,15,1041,Coronet Bay Public Ramp,2,5,,
2001,4,15,NA,81,1041,Coronet Bay Public Ramp,4,11,,
2001,4,15,NA,11,1046,Dash Point Dock,2,2,,
2001,4,15,NA,11,1174,Point Defiance Public Ramp,1,4,,
2001,4,15,NA,11,1281,Point Defiance Dock,2,2,,
2001,4,16,NA,11,1046,Dash Point Dock,8,8,,
2001,4,16,NA,11,1173,Point Defiance Boathouse,2,3,,
2001,4,16,NA,11,1281,Point Defiance Dock,3,3,,
2001,4,17,NA,11,1174,Point Defiance Public Ramp,1,2,,
2001,4,17,NA,11,1281,Point Defiance Dock,3,3,,
2001,4,20,NA,9,1056,Edmonds Public Fishing Pier,6,6,,
2001,4,21,NA,7,1041,Coronet Bay Public Ramp,2,2,,
2001,4,21,NA,81,1041,Coronet Bay Public Ramp,2,4,,
2001,4,21,NA,9,1056,Edmonds Public Fishing Pier,6,6,,
2001,4,21,NA,13,1070,Fox Island Public Ramp,3,4,,
2001,4,21,NA,12,1143,Misery Point Ramp,1,3,,
2001,4,21,NA,11,1174,Point Defiance Public Ramp,2,6,,
2001,4,21,NA,13,1174,Point Defiance Public Ramp,1,1,,
2001,4,21,NA,7,1245,Swinomish Channel Ramp,1,2,,
2001,4,22,NA,13,1019,Boston Harbor Ramp/Marina,2,5,,
2001,4,22,NA,13,1040,Concrete Dock,4,4,,
2001,4,22,NA,11,1046,Dash Point Dock,5,5,,
2001,4,22,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,2,,
2001,4,22,NA,7,1268,Washington Park Launch Ramp,2,7,,
2001,4,23,NA,13,1279,Zittels Marina,1,1,,
2001,4,23,NA,11,1281,Point Defiance Dock,4,4,,
2001,4,24,NA,7,1041,Coronet Bay Public Ramp,2,4,,
2001,4,24,NA,11,1173,Point Defiance Boathouse,1,1,,
2001,4,24,NA,11,1174,Point Defiance Public Ramp,1,2,,
2001,4,24,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,1,,
2001,4,25,NA,13,1019,Boston Harbor Ramp/Marina,2,2,,
2001,4,25,NA,11,1046,Dash Point Dock,10,10,,
2001,4,25,NA,10,1428,Seacrest Pier,2,2,,
2001,4,26,NA,9,1056,Edmonds Public Fishing Pier,10,10,,
2001,4,28,NA,11,1046,Dash Point Dock,4,4,,
2001,4,28,NA,11,1173,Point Defiance Boathouse,3,9,,
2001,4,28,NA,11,1281,Point Defiance Dock,9,9,,
2001,4,28,NA,10,1428,Seacrest Pier,1,1,,
2001,4,29,NA,11,1046,Dash Point Dock,3,3,,
2001,4,29,NA,9,1056,Edmonds Public Fishing Pier,4,4,,
2001,4,29,NA,11,1174,Point Defiance Public Ramp,2,4,,
2001,5,1,NA,13,1126,Luhr Beach Ramp,1,3,,
2001,5,1,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,5,1,NA,11,1174,Point Defiance Public Ramp,1,1,,
2001,5,1,NA,13,1279,Zittels Marina,1,2,,
2001,5,2,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,9,,
2001,5,2,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",9,11,,
2001,5,2,NA,11,1173,Point Defiance Boathouse,6,9,,
2001,5,4,NA,7,1041,Coronet Bay Public Ramp,3,5,,
2001,5,4,NA,81,1041,Coronet Bay Public Ramp,4,9,,
2001,5,4,NA,4,1159,Olsons (Combined),1,1,,
2001,5,5,NA,13,1093,Hartstene Is. Ramp,1,3,,
2001,5,5,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,6,,
2001,5,5,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,5,5,NA,4,1159,Olsons (Combined),7,21,,
2001,5,5,NA,5,1159,Olsons (Combined),2,4,,
2001,5,5,NA,7,1268,Washington Park Launch Ramp,4,11,,
2001,5,6,NA,7,1013,Bellingham Ramp (Glenn St.),13,30,,
2001,5,6,NA,6,1041,Coronet Bay Public Ramp,5,9,,
2001,5,6,NA,7,1041,Coronet Bay Public Ramp,21,47,,
2001,5,6,NA,81,1041,Coronet Bay Public Ramp,21,47,,
2001,5,6,NA,13,1093,Hartstene Is. Ramp,1,3,,
2001,5,6,NA,4,1159,Olsons (Combined),2,7,,
2001,5,6,NA,5,1159,Olsons (Combined),2,4,,
2001,5,6,NA,11,1279,Zittels Marina,1,3,,
2001,5,6,NA,13,1279,Zittels Marina,9,20,,
2001,5,7,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,4,,
2001,5,7,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",10,16,,
2001,5,8,NA,13,1126,Luhr Beach Ramp,1,2,,
2001,5,8,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,,
2001,5,8,NA,7,1268,Washington Park Launch Ramp,1,2,,
2001,5,9,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,5,,
2001,5,9,NA,11,1173,Point Defiance Boathouse,3,3,,
2001,5,9,NA,13,1173,Point Defiance Boathouse,1,1,,
2001,5,11,NA,4,1041,Coronet Bay Public Ramp,1,2,,
2001,5,11,NA,7,1041,Coronet Bay Public Ramp,6,11,,
2001,5,11,NA,81,1041,Coronet Bay Public Ramp,3,5,,
2001,5,11,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,3,,
2001,5,12,NA,10,1006,Armeni Public Ramp,7,15,,
2001,5,12,NA,7,1013,Bellingham Ramp (Glenn St.),2,4,,
2001,5,12,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",20,38,,
2001,5,12,NA,4,1159,Olsons (Combined),5,9,,
2001,5,12,NA,5,1159,Olsons (Combined),1,1,,
2001,5,12,NA,7,1268,Washington Park Launch Ramp,22,59,,
2001,5,12,NA,15,1268,Washington Park Launch Ramp,1,2,,
2001,5,13,NA,7,1013,Bellingham Ramp (Glenn St.),2,6,,
2001,5,13,NA,6,1041,Coronet Bay Public Ramp,1,4,,
2001,5,13,NA,7,1041,Coronet Bay Public Ramp,6,15,,
2001,5,13,NA,81,1041,Coronet Bay Public Ramp,9,19,,
2001,5,13,NA,11,1174,Point Defiance Public Ramp,2,2,,
2001,5,13,NA,13,1174,Point Defiance Public Ramp,6,14,,
2001,5,13,NA,13,1279,Zittels Marina,1,2,,
2001,5,14,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,5,14,NA,13,1174,Point Defiance Public Ramp,1,2,,
2001,5,15,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,10,,
2001,5,16,NA,11,1046,Dash Point Dock,4,4,,
2001,5,17,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",52,105,,
2001,5,17,NA,6,1187,Port Angeles West Ramp,21,43,,
2001,5,18,NA,6,1041,Coronet Bay Public Ramp,1,1,,
2001,5,18,NA,7,1041,Coronet Bay Public Ramp,5,15,,
2001,5,18,NA,81,1041,Coronet Bay Public Ramp,4,7,,
2001,5,18,NA,6,1107,John Wayne Marina,16,37,,
2001,5,18,NA,7,1107,John Wayne Marina,2,6,,
2001,5,19,NA,6,1041,Coronet Bay Public Ramp,1,2,,
2001,5,19,NA,7,1041,Coronet Bay Public Ramp,16,37,,
2001,5,19,NA,81,1041,Coronet Bay Public Ramp,25,55,,
2001,5,19,NA,13,1173,Point Defiance Boathouse,1,1,,
2001,5,19,NA,11,1174,Point Defiance Public Ramp,5,16,,
2001,5,19,NA,13,1174,Point Defiance Public Ramp,9,19,,
2001,5,19,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",53,113,,
2001,5,19,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,6,14,,
2001,5,20,NA,7,1013,Bellingham Ramp (Glenn St.),11,21,,
2001,5,20,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",25,47,,
2001,5,20,NA,4,1159,Olsons (Combined),9,22,,
2001,5,20,NA,5,1159,Olsons (Combined),22,53,,
2001,5,20,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",49,110,,
2001,5,20,NA,7,1268,Washington Park Launch Ramp,35,92,,
2001,5,20,NA,13,1279,Zittels Marina,11,24,,
2001,5,20,NA,13,1561,Narrows Properties Park,2,2,,
2001,5,21,NA,6,1041,Coronet Bay Public Ramp,1,2,,
2001,5,21,NA,7,1041,Coronet Bay Public Ramp,3,5,,
2001,5,21,NA,81,1041,Coronet Bay Public Ramp,1,1,,
2001,5,21,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,6,,
2001,5,21,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",8,16,,
2001,5,21,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",24,46,,
2001,5,21,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,3,5,,
2001,5,21,NA,7,1268,Washington Park Launch Ramp,3,5,,
2001,5,21,NA,13,1561,Narrows Properties Park,1,1,,
2001,5,22,NA,9,1056,Edmonds Public Fishing Pier,25,25,,
2001,5,22,NA,10,1056,Edmonds Public Fishing Pier,3,7,,
2001,5,22,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,5,22,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",15,25,,
2001,5,23,NA,13,1086,Gig Harbor Ramp,1,2,,
2001,5,23,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,2,,
2001,5,23,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,3,,
2001,5,24,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",9,13,,
2001,5,24,NA,13,1279,Zittels Marina,2,4,,
2001,5,25,NA,7,1041,Coronet Bay Public Ramp,4,9,,
2001,5,25,NA,81,1041,Coronet Bay Public Ramp,1,2,,
2001,5,25,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",16,27,,
2001,5,26,NA,10,1006,Armeni Public Ramp,5,11,,
2001,5,26,NA,7,1013,Bellingham Ramp (Glenn St.),9,19,,
2001,5,26,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",20,48,,
2001,5,26,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",17,35,,
2001,5,26,NA,13,1279,Zittels Marina,7,14,,
2001,5,27,NA,9,1056,Edmonds Public Fishing Pier,67,67,,
2001,5,27,NA,13,1093,Hartstene Is. Ramp,2,5,,
2001,5,27,NA,6,1107,John Wayne Marina,3,7,,
2001,5,27,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,5,27,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",16,32,,
2001,5,27,NA,4,1159,Olsons (Combined),3,8,,
2001,5,27,NA,5,1159,Olsons (Combined),21,43,,
2001,5,27,NA,7,1268,Washington Park Launch Ramp,2,7,,
2001,5,31,NA,9,1056,Edmonds Public Fishing Pier,36,36,,
2001,5,31,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,9,,
2001,5,31,NA,13,1173,Point Defiance Boathouse,2,5,,
2001,6,1,NA,81,1041,Coronet Bay Public Ramp,1,1,,
2001,6,1,NA,11,1086,Gig Harbor Ramp,6,7,,
2001,6,1,NA,13,1141,Meadowdale Pier,1,1,,
2001,6,1,NA,11,1173,Point Defiance Boathouse,54,76,,
2001,6,1,NA,11,1174,Point Defiance Public Ramp,14,31,,
2001,6,1,NA,13,1174,Point Defiance Public Ramp,1,2,,
2001,6,2,NA,7,1013,Bellingham Ramp (Glenn St.),1,3,,
2001,6,2,NA,7,1041,Coronet Bay Public Ramp,3,8,,
2001,6,2,NA,81,1041,Coronet Bay Public Ramp,5,9,,
2001,6,2,NA,11,1141,Meadowdale Pier,8,12,,
2001,6,2,NA,13,1141,Meadowdale Pier,3,7,,
2001,6,2,NA,11,1174,Point Defiance Public Ramp,67,133,,
2001,6,2,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",11,23,,
2001,6,2,NA,15,1186,"Ediz Hook, Port Angeles Public Ramp",1,1,,
2001,6,2,NA,11,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,3,,
2001,6,3,NA,10,1006,Armeni Public Ramp,6,24,,
2001,6,3,NA,11,1006,Armeni Public Ramp,15,27,,
2001,6,3,NA,9,1056,Edmonds Public Fishing Pier,24,24,,
2001,6,3,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",12,22,,
2001,6,3,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,10,,
2001,6,3,NA,4,1159,Olsons (Combined),9,20,,
2001,6,3,NA,5,1159,Olsons (Combined),5,11,,
2001,6,3,NA,15,1159,Olsons (Combined),1,1,,
2001,6,3,NA,11,1173,Point Defiance Boathouse,35,54,,
2001,6,3,NA,7,1268,Washington Park Launch Ramp,11,26,,
2001,6,3,NA,13,1279,Zittels Marina,6,10,,
2001,6,4,NA,7,1013,Bellingham Ramp (Glenn St.),1,5,,
2001,6,4,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",13,18,,
2001,6,4,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,3,,
2001,6,4,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",11,16,,
2001,6,4,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,3,,
2001,6,5,NA,9,1056,Edmonds Public Fishing Pier,14,14,,
2001,6,5,NA,11,1173,Point Defiance Boathouse,16,18,,
2001,6,5,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,2,3,,
2001,6,6,NA,11,1174,Point Defiance Public Ramp,11,17,,
2001,6,6,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,4,6,,
2001,6,7,NA,6,1107,John Wayne Marina,7,12,,
2001,6,7,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",14,21,,
2001,6,7,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,5,,
2001,6,8,NA,10,1006,Armeni Public Ramp,3,7,,
2001,6,8,NA,11,1006,Armeni Public Ramp,5,10,,
2001,6,8,NA,6,1041,Coronet Bay Public Ramp,2,6,,
2001,6,8,NA,7,1041,Coronet Bay Public Ramp,6,14,,
2001,6,8,NA,81,1041,Coronet Bay Public Ramp,3,5,,
2001,6,8,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",5,9,,
2001,6,8,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,9,,
2001,6,8,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",5,8,,
2001,6,9,NA,10,1006,Armeni Public Ramp,2,5,,
2001,6,9,NA,11,1006,Armeni Public Ramp,3,6,,
2001,6,9,NA,6,1041,Coronet Bay Public Ramp,1,2,,
2001,6,9,NA,7,1041,Coronet Bay Public Ramp,4,11,,
2001,6,9,NA,81,1041,Coronet Bay Public Ramp,8,20,,
2001,6,9,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",19,34,,
2001,6,9,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,2,,
2001,6,9,NA,4,1159,Olsons (Combined),6,16,,
2001,6,9,NA,5,1159,Olsons (Combined),7,17,,
2001,6,9,NA,11,1174,Point Defiance Public Ramp,76,147,,
2001,6,9,NA,11,1201,Redondo Pier,5,5,,
2001,6,9,NA,11,1202,Redondo Ramp,13,30,,
2001,6,9,NA,10,1227,Shilshole Public Ramp,1,3,,
2001,6,9,NA,11,1227,Shilshole Public Ramp,2,4,,
2001,6,9,NA,7,1268,Washington Park Launch Ramp,9,22,,
2001,6,10,NA,10,1006,Armeni Public Ramp,6,14,,
2001,6,10,NA,11,1006,Armeni Public Ramp,14,28,,
2001,6,10,NA,7,1013,Bellingham Ramp (Glenn St.),2,3,,
2001,6,10,NA,7,1041,Coronet Bay Public Ramp,5,13,,
2001,6,10,NA,15,1041,Coronet Bay Public Ramp,1,4,,
2001,6,10,NA,81,1041,Coronet Bay Public Ramp,6,13,,
2001,6,10,NA,9,1056,Edmonds Public Fishing Pier,31,31,,
2001,6,10,NA,11,1070,Fox Island Public Ramp,1,1,,
2001,6,10,NA,13,1070,Fox Island Public Ramp,1,2,,
2001,6,10,NA,11,1086,Gig Harbor Ramp,2,3,,
2001,6,10,NA,6,1107,John Wayne Marina,10,25,,
2001,6,10,NA,11,1174,Point Defiance Public Ramp,67,137,,
2001,6,10,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",22,45,,
2001,6,10,NA,11,1279,Zittels Marina,2,5,,
2001,6,10,NA,13,1279,Zittels Marina,4,9,,
2001,6,11,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,8,,
2001,6,11,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,1,,
2001,6,11,NA,11,1173,Point Defiance Boathouse,5,6,,
2001,6,11,NA,11,1174,Point Defiance Public Ramp,15,26,,
2001,6,12,NA,11,1174,Point Defiance Public Ramp,23,41,,
2001,6,12,NA,11,1279,Zittels Marina,1,2,,
2001,6,12,NA,13,1561,Narrows Properties Park,3,3,,
2001,6,13,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",8,11,,
2001,6,13,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,7,,
2001,6,13,NA,7,1268,Washington Park Launch Ramp,2,5,,
2001,6,14,NA,9,1056,Edmonds Public Fishing Pier,15,15,,
2001,6,14,NA,13,1126,Luhr Beach Ramp,1,1,,
2001,6,14,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",14,18,,
2001,6,14,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",5,10,,
2001,6,14,NA,11,1174,Point Defiance Public Ramp,45,78,,
2001,6,14,NA,13,1174,Point Defiance Public Ramp,1,2,,
2001,6,14,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",13,21,,
2001,6,15,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",12,20,,
2001,6,15,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",2,2,,
2001,6,15,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",19,37,,
2001,6,15,NA,11,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,1,,
2001,6,15,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,4,8,,
2001,6,16,NA,10,1006,Armeni Public Ramp,2,4,,
2001,6,16,NA,11,1006,Armeni Public Ramp,17,35,,
2001,6,16,NA,11,1086,Gig Harbor Ramp,13,23,,
2001,6,16,NA,13,1086,Gig Harbor Ramp,1,2,,
2001,6,16,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",12,24,,
2001,6,16,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,7,,
2001,6,16,NA,4,1263,Van Ripers Resort,2,6,,
2001,6,16,NA,5,1263,Van Ripers Resort,16,38,,
2001,6,16,NA,11,1279,Zittels Marina,3,6,,
2001,6,16,NA,13,1279,Zittels Marina,10,20,,
2001,6,16,NA,13,1560,Narrows Shore,7,7,,
2001,6,17,NA,10,1006,Armeni Public Ramp,1,2,,
2001,6,17,NA,11,1006,Armeni Public Ramp,20,39,,
2001,6,17,NA,11,1093,Hartstene Is. Ramp,1,3,,
2001,6,17,NA,13,1093,Hartstene Is. Ramp,5,8,,
2001,6,17,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",17,30,,
2001,6,17,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",4,8,,
2001,6,17,NA,11,1174,Point Defiance Public Ramp,102,209,,
2001,6,17,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",16,36,,
2001,6,18,NA,11,1086,Gig Harbor Ramp,5,8,,
2001,6,18,NA,13,1126,Luhr Beach Ramp,2,3,,
2001,6,18,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",10,15,,
2001,6,18,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,3,,
2001,6,18,NA,11,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,,
2001,6,18,NA,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,,
2001,6,19,NA,11,1173,Point Defiance Boathouse,35,44,,
2001,6,19,NA,11,1279,Zittels Marina,1,2,,
2001,6,19,NA,13,1279,Zittels Marina,2,4,,
2001,6,21,NA,11,1174,Point Defiance Public Ramp,38,71,,
2001,6,22,NA,10,1006,Armeni Public Ramp,2,3,,
2001,6,22,NA,11,1006,Armeni Public Ramp,5,9,,
2001,6,22,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",5,9,,
2001,6,22,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",6,9,,
2001,6,23,NA,10,1006,Armeni Public Ramp,4,9,,
2001,6,23,NA,11,1006,Armeni Public Ramp,19,43,,
2001,6,23,NA,81,1041,Coronet Bay Public Ramp,2,3,,
2001,6,23,NA,13,1093,Hartstene Is. Ramp,3,6,,
2001,6,23,NA,12,1143,Misery Point Ramp,2,4,,
2001,6,23,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",10,19,,
2001,6,23,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",3,5,,
2001,6,23,NA,11,1174,Point Defiance Public Ramp,73,149,,
2001,6,23,NA,13,1174,Point Defiance Public Ramp,3,6,,
2001,6,23,NA,6,1186,"Ediz Hook, Port Angeles Public Ramp",8,15,,
2001,6,24,NA,9,1056,Edmonds Public Fishing Pier,34,34,,
2001,6,24,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",9,19,,
2001,6,24,NA,13,1149,"Narrows Marina (Boathouse, Ramp, Rental)",1,4,,
2001,6,24,NA,11,1201,Redondo Pier,17,17,,
2001,6,24,NA,11,1202,Redondo Ramp,6,13,,
2001,6,24,NA,4,1263,Van Ripers Resort,1,3,,
2001,6,24,NA,5,1263,Van Ripers Resort,3,8,,
2001,6,24,NA,7,1268,Washington Park Launch Ramp,1,1,,
2001,6,24,NA,11,1279,Zittels Marina,1,2,,
2001,6,24,NA,13,1279,Zittels Marina,4,10,,
2001,6,25,NA,10,1019,Boston Harbor Ramp/Marina,1,2,,
2001,6,25,NA,13,1040,Concrete Dock,3,3,,
2001,6,25,NA,11,1149,"Narrows Marina (Boathouse, Ramp, Rental)",7,9,,
