Year,Month,Day,regulations,catch_area_code,location_code,location_name,boats,anglers,chinook_ad_kept,chinook_um_kept,chinook_unk_kept,chinook_ad_released,chinook_um_released,chinook_unk_released,coho_ad_kept,coho_um_kept,coho_unk_kept,coho_ad_released,coho_um_released,coho_unk_released,pink_na_kept,chum_na_kept,sockeye_na_kept,pink_na_released,chum_na_released,sockeye_na_released
2010,7,18,B,10,1006,Armeni Public Ramp,12,33,2,,,4,4,3,1,,,,,,,,,1,,
2010,7,18,B,10,1061,Evergreen Park Ramp,4,8,1,,,1,1,5,,,,4,1,,,,,,,
2010,7,18,B,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,9,2,,,,1,6,,,,,,,,,,,,
2010,7,18,B,10,1191,Port Orchard Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,18,B,10,1227,Shilshole Public Ramp,69,139,15,,,15,8,18,4,3,,5,2,4,,,,,,
2010,7,18,B,11,1006,Armeni Public Ramp,3,6,1,,,,,1,,,,,,,,,,,,
2010,7,18,B,11,1082,General - Area 11,1,2,1,,,,,,,,,,,,,,,,,
2010,7,18,B,11,1173,Point Defiance Boathouse,33,45,1,,,1,1,2,,,,,,,,,,,,
2010,7,18,B,11,1174,Point Defiance Public Ramp,63,144,7,,,2,1,4,,,,,,,,,,,,
2010,7,18,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),4,7,,,,,,,,,,,,,,,,,,
2010,7,18,B,13,1019,Boston Harbor Ramp/Marina,2,3,,,,,,,,,,,,,,,,,,
2010,7,18,B,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),3,7,,,,,,,,,,,,,,,,,,
2010,7,18,B,13,1126,Luhr Beach Ramp,5,10,,,,,,,,,,,,,,,,,,
2010,7,18,B,13,1174,Point Defiance Public Ramp,2,4,,,,,,,,,,,,,,,,,,
2010,7,18,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,6,,,,,,,,,,,,,,,,,,
2010,7,18,B,10,1006,Armeni Public Ramp,35,72,2,2,,5,6,7,,,,,,,,,,,,
2010,7,18,B,10,1227,Shilshole Public Ramp,4,6,,,,,,,,,,,,,,,,,,
2010,7,18,B,10,1191,Port Orchard Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,18,B,4B,1452,Olson's Ramp & Docks (*1159)*,3,8,,,,,,,,,,,,,,,,,,
2010,7,18,B,4B,1457,Van Riper's South*,2,5,,,,,,,,,,,,,,,,,,
2010,7,18,B,6,1072,Freshwater Bay Ramp,13,25,,,,,1,2,,,,,,,,,,,,
2010,7,18,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",28,50,13,,,2,7,1,,,,,,,,,,,,
2010,7,18,B,81,1041,Cornet Bay Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,18,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),4,12,,,,,,,,,,,,,,,,,,
2010,7,19,B,5,1159,Olson's Resort,13,27,6,,,,2,,,,,,1,,,,,,,
2010,7,19,B,5,1263,Van Ripers Resort,19,46,8,,,1,10,,1,,,,,,,,,,,
2010,7,19,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,1,2,,,,,,,,,,,,,,,,,,
2010,7,19,B,7,1041,Cornet Bay Public Ramp,2,3,,,,,1,,,,,,,,,,,,,
2010,7,19,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),37,77,16,,,6,11,5,,,,,,,,,,,,
2010,7,19,B,9,1192,Port Townsend Boat Haven Ramp,16,33,7,,,,2,,,,,,,,,,,,,
2010,7,19,B,9,1227,Shilshole Public Ramp,6,14,2,,,,1,,,,,,,,,,,,,
2010,7,19,B,10,1227,Shilshole Public Ramp,41,71,7,,,5,5,,2,2,,2,3,1,,,,,,
2010,7,19,B,11,1149,Narrows Ramp,5,7,,,,,,,,,,,,,,,,,,
2010,7,19,B,11,1173,Point Defiance Boathouse,15,20,7,,,1,1,,,,,,,,,,,,,
2010,7,19,B,11,1279,Zittels Marina,1,4,,,,,,,,,,,,,,,,,,
2010,7,19,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),5,7,,,,,,,,,,,,,,,,,,
2010,7,19,B,13,1040,Concrete Dock,4,4,,,,,,,,,,,,,,,,,,
2010,7,19,B,13,1561,Narrows Park (aka Narrows Properties Park),3,3,,,,,,,,,,,,,,,,,,
2010,7,19,B,Canada,1263,Van Ripers Resort,1,2,,,,,,,,,,,,,,,,,,
2010,7,19,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2010,7,19,B,6,1187,Port Angeles West Ramp,7,15,4,,,,,,,,,,,,,,,,,
2010,7,19,B,81,1041,Cornet Bay Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,20,B,5,1159,Olson's Resort,26,69,15,,,5,25,1,,,,,1,,,,,,,
2010,7,20,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,1,2,,,,,,,,,,,,,,,,,,
2010,7,20,B,7,1268,Washington Park Launch Ramp,3,5,,,,,,,,,,,,,,,,,,
2010,7,20,B,9,1006,Armeni Public Ramp,2,4,,,,,,,,,,,,,,,,,,
2010,7,20,B,10,1006,Armeni Public Ramp,6,11,1,,,2,1,1,1,,,1,,,,,,,,
2010,7,20,B,11,1006,Armeni Public Ramp,2,3,,,,,,1,,,,,,,,,,,,
2010,7,20,B,11,1174,Point Defiance Public Ramp,18,32,2,,,2,1,4,,,,,,1,,,,,,
2010,7,20,B,13,1174,Point Defiance Public Ramp,1,4,,,,,,,,,,,,,,,,,,
2010,7,20,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,3,4,,,,,,,,,,,,,,,,,,
2010,7,20,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",15,25,4,,,,1,,,,,,,,,,,,,
2010,7,21,B,5,1159,Olson's Resort,22,47,14,,,1,18,3,,,,,,,,,,,,
2010,7,21,B,5,1263,Van Ripers Resort,28,57,17,,,5,17,13,1,,,,,,,,,,,
2010,7,21,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,6,14,,,,,,,,,,,,,,,,,,
2010,7,21,B,7,1245,Swinomish Channel Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,21,B,9,1176,Point No Point Beach,17,28,,,,,1,,,,,,,,,,,,,
2010,7,21,B,11,1086,Gig Harbor Ramp,4,6,,,,,,,,,,,,,,,,,,
2010,7,21,B,11,1149,Narrows Ramp,2,4,1,,,,,,,,,,,,,,,,,
2010,7,21,B,11,1173,Point Defiance Boathouse,19,32,6,,,,,4,,,,,,,,,,,,
2010,7,21,B,13,1126,Luhr Beach Ramp,5,8,1,,,1,,,,,,,,,,,,,,
2010,7,21,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",7,12,2,,,,,,,,,,,,,,,,,
2010,7,21,B,6,1187,Port Angeles West Ramp,8,17,1,,,,,,,,,,1,,,,,,,
2010,7,22,B,5,1450,Olson's East Docks (*1159)*,18,39,10,,,2,11,5,2,,,,2,,,,,,,
2010,7,22,B,5,1452,Olson's Ramp & Docks (*1159)*,17,39,8,,,1,17,9,,,,,,,,,,,,
2010,7,22,B,5,1456,Van Riper's North*,12,21,4,,,6,3,1,,,,,,,,,,,,
2010,7,22,B,7,1268,Washington Park Launch Ramp,5,14,,,,,,,,,,,,,,,,,,
2010,7,22,B,9,1067,Fort Casey Public Ramp and Shore (Keystone),14,28,3,,,,1,1,,,,,,,,,,,,
2010,7,22,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),46,97,12,,,3,4,13,,,,2,1,,,,,,,
2010,7,22,B,9,1227,Shilshole Public Ramp,2,5,2,,,1,,,,,,,,,,,,,,
2010,7,22,B,9,1434,Kingston Public Ramp,11,24,1,,,,1,6,1,,,,,,,,,,,
2010,7,22,B,10,1006,Armeni Public Ramp,5,10,,,,,2,,,,,,,,,,,,,
2010,7,22,B,10,1149,Narrows Ramp,1,3,1,,,,,,,,,,,,,,,,,
2010,7,22,B,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2010,7,22,B,10,1227,Shilshole Public Ramp,44,81,12,,,6,1,9,1,1,,1,3,5,,,,,,
2010,7,22,B,10,1434,Kingston Public Ramp,24,50,7,,,1,4,6,1,1,,,,1,,,,,,
2010,7,22,B,11,1006,Armeni Public Ramp,3,5,,,,,,2,,,,,,,,,,,,
2010,7,22,B,11,1086,Gig Harbor Ramp,11,20,1,,,,1,,,,,,1,,,,,,,
2010,7,22,B,11,1149,Narrows Ramp,4,6,1,,,,,,,,,,,,,,,,,
2010,7,22,B,11,1174,Point Defiance Public Ramp,25,45,,,,,,,,,,,,,,,,,,
2010,7,22,B,10,1006,Armeni Public Ramp,4,9,,,,,,,,,,,,,,,,,,
2010,7,22,B,4B,1450,Olson's East Docks (*1159)*,1,3,,,,,,,,,,,,,,,,,,
2010,7,22,B,6,1072,Freshwater Bay Ramp,4,7,,,,,,,,,,,,,,,,,,
2010,7,22,B,6,1187,Port Angeles West Ramp,1,3,,,,,,,,,,,,,,,,,,
2010,7,22,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),13,29,,,,,,,,,,,,,,,,,,
2010,7,23,B,5,1159,Olson's Resort,27,68,28,,,,24,,3,,,,3,,,,,,,
2010,7,23,B,5,1263,Van Ripers Resort,27,55,22,,,10,27,5,1,,,,2,,,,,,,
2010,7,23,B,7,1018,Blaine Ramp,3,9,,,,,,,,,,,,,,,,,,
2010,7,23,B,7,1041,Cornet Bay Public Ramp,4,8,,,,,,1,,,,,,,,,,,,
2010,7,23,B,7,1231,Skyline Marina/Sling (Flounder Bay),2,5,2,1,,1,,,,1,,,,,,,,,,
2010,7,23,B,7,1245,Swinomish Channel Ramp,3,7,,,,,,,,,,,,,,,,,,
2010,7,23,B,7,1268,Washington Park Launch Ramp,5,8,,1,,,,,,,,,,,,,,,,
2010,7,23,B,9,1006,Armeni Public Ramp,5,11,4,,,,,2,,,,,,,,,,,,
2010,7,23,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),10,22,9,,,5,,1,,,,,,,,,,,,
2010,7,23,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),97,208,31,,,8,9,11,1,,,4,3,3,,,,,,
2010,7,23,B,9,1192,Port Townsend Boat Haven Ramp,35,69,16,,,,1,,1,,,,,,,,,,,
2010,7,23,B,9,1227,Shilshole Public Ramp,10,23,1,,,,2,,,,,,,,,,,,,
2010,7,23,B,10,1006,Armeni Public Ramp,19,40,1,,,,1,,,1,,1,,,,,,,,
2010,7,23,B,10,1061,Evergreen Park Ramp,3,6,1,,,,1,1,,,,,,,,,,,,
2010,7,23,B,10,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,,,1,,,,,,,,,,,,,,
2010,7,23,B,10,1227,Shilshole Public Ramp,67,132,10,,,6,4,4,2,2,,4,1,5,,,,,,
2010,7,23,B,11,1006,Armeni Public Ramp,3,6,,,,4,1,,,,,,,,,,,,,
2010,7,23,B,11,1173,Point Defiance Boathouse,16,18,6,,,,2,,,,,,,,,,,,,
2010,7,23,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),4,6,,,,,,,,,,,,,,,,,,
2010,7,23,B,13,1019,Boston Harbor Ramp/Marina,2,3,,,,,,,,,,,,,,,,,,
2010,7,23,B,13,1279,Zittels Marina,3,6,,,,,,,,,,,,,,,,,,
2010,7,23,B,Canada,1018,Blaine Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,23,B,Canada,1263,Van Ripers Resort,1,2,,,,,,,,,,,,,,,,,,
2010,7,23,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),11,22,,,,,,,,,,,,,,,,,,
2010,7,23,B,10,1006,Armeni Public Ramp,65,131,8,,,2,,22,1,,,,,,,,,,,
2010,7,23,B,10,1227,Shilshole Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2010,7,23,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",35,63,11,,,,3,,,,,,,,,,,,,
2010,7,23,B,6,1187,Port Angeles West Ramp,9,15,3,,,,5,,,,,,,,,,,,,
2010,7,23,B,81,1041,Cornet Bay Public Ramp,6,9,,,,,,,,,,,,,,,,,,
2010,7,23,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,1,,,,,,,,,,,,,,,,,,
2010,7,23,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),14,26,,,,,,,,,,,,,,,,,,
2010,7,24,B,5,1450,Olson's East Docks (*1159)*,31,74,11,,,6,21,3,3,,,,4,,,,,,,
2010,7,24,B,5,1451,Olson's West Docks (*1159)*,9,20,5,,,5,13,,,,,,,,,,,,,
2010,7,24,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,31,67,1,1,,,,,,,,,,,,,,,,
2010,7,24,B,7,1041,Cornet Bay Public Ramp,6,10,,,,1,1,,,,,,,,,,,,,
2010,7,24,B,7,1231,Skyline Marina/Sling (Flounder Bay),3,9,2,,,,,,,,,,,,,,,,,
2010,7,24,B,7,1268,Washington Park Launch Ramp,7,13,,,,,,,,,,,,,,,,,,
2010,7,24,B,9,1006,Armeni Public Ramp,9,22,4,,,,,3,,1,,,,,,,,,,
2010,7,24,B,9,1041,Cornet Bay Public Ramp,1,2,,,,,1,,,,,,,,,,,,,
2010,7,24,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),198,433,66,,,9,15,12,,,,2,6,4,,,,,,
2010,7,24,B,9,1174,Point Defiance Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,24,B,9,1192,Port Townsend Boat Haven Ramp,34,81,13,,,1,,1,,,,,,,,,,,,
2010,7,24,B,9,1227,Shilshole Public Ramp,32,76,16,,,1,6,1,,,,,,3,,,,,,
2010,7,24,B,9,1434,Kingston Public Ramp,37,77,27,,,2,7,10,,1,,,1,2,,,,,,
2010,7,24,B,10,1006,Armeni Public Ramp,32,75,4,,,5,26,18,,1,,1,1,,,,,,,
2010,7,24,B,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),4,8,,,,,,,,,,,,,,,,,,
2010,7,24,B,10,1174,Point Defiance Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,24,B,10,1202,Redondo Ramp,1,1,,,,,,,,,,,,,,,,,,
2010,7,24,B,10,1227,Shilshole Public Ramp,97,203,19,,,8,9,13,7,1,,1,1,3,,,,,,
2010,7,24,B,10,1434,Kingston Public Ramp,47,90,6,1,,2,13,16,1,,,1,3,2,,,,,,
2010,7,24,B,11,1006,Armeni Public Ramp,6,11,1,,,,,,,,,,,2,,,,,,
2010,7,24,B,11,1126,Luhr Beach Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,24,B,11,1149,Narrows Ramp,8,17,1,,,,1,,,,,,,1,,,,,,
2010,7,24,B,11,1173,Point Defiance Boathouse,15,24,6,,,,2,,,,,,,,,,,,,
2010,7,24,B,11,1174,Point Defiance Public Ramp,110,238,9,,,3,3,5,,,,,,2,,,,,,
2010,7,24,B,11,1202,Redondo Ramp,49,107,1,,,3,,15,,,,1,1,,,,,,,
2010,7,24,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),10,20,,,,,,,,,,,,,,,,,,
2010,7,24,B,13,1019,Boston Harbor Ramp/Marina,2,3,,,,,,,,,,,,,,,,,,
2010,7,24,B,13,1126,Luhr Beach Ramp,3,8,,,,,,,,,,,,,,,,,,
2010,7,24,B,13,1149,Narrows Ramp,2,4,,,,,,,,,,,,,,,,,,
2010,7,24,B,13,1174,Point Defiance Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,24,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),5,11,,1,,,,,,,,,,,,,,,,
2010,7,24,B,10,1006,Armeni Public Ramp,47,106,1,1,,1,2,5,,,,,5,1,,,,,,
2010,7,24,B,10,1227,Shilshole Public Ramp,1,4,,,,1,1,,,,,,,,,,,,,
2010,7,24,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",41,79,5,,,,2,1,,,,,,,,,,,,
2010,7,24,B,6,1187,Port Angeles West Ramp,26,56,8,,,,1,,,,,,,,,,,,,
2010,7,24,B,81,1041,Cornet Bay Public Ramp,11,20,,,,,,,,,,,,,,,,,,
2010,7,24,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),20,49,,,,,,,,,,,,,,,,,,
2010,7,25,B,5,1452,Olson's Ramp & Docks (*1159)*,54,117,37,,,20,56,6,6,,,,9,,,,,,,
2010,7,25,B,5,1456,Van Riper's North*,19,35,16,,,4,18,4,6,,,,6,,,,,,,
2010,7,25,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,19,45,1,1,,,,,,,,,,,,,,,,
2010,7,25,B,7,1018,Blaine Ramp,3,5,,,,,,,,,,,,,,,,,,
2010,7,25,B,7,1041,Cornet Bay Public Ramp,5,10,1,,,,,,,,,,,,,,,,,
2010,7,25,B,7,1231,Skyline Marina/Sling (Flounder Bay),4,11,1,,,,,,,,,,,,,,,,,
2010,7,25,B,7,1268,Washington Park Launch Ramp,7,19,,,,,,,,,,,,,,,,,,
2010,7,25,B,9,1006,Armeni Public Ramp,1,3,1,,,,,,,,,,,,,,,,,
2010,7,25,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),38,90,15,,,1,8,5,,,,,,1,,,,,,
2010,7,25,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),112,260,34,,,8,24,5,1,,,2,8,,,,,,,
2010,7,25,B,9,1174,Point Defiance Public Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,25,B,9,1191,Port Orchard Public Ramp,1,3,,,,1,,,,,,,,,,,,,,
2010,7,25,B,9,1192,Port Townsend Boat Haven Ramp,25,51,7,,,,,,,,,,,,,,,,,
2010,7,25,B,9,1227,Shilshole Public Ramp,21,48,11,,1,,4,3,,,,,,,,,,,,
2010,7,25,B,10,1006,Armeni Public Ramp,27,65,6,,,7,3,6,,1,,,,,,,,,,
2010,7,25,B,10,1023,Brownsville Marina,18,37,1,,,1,5,13,,,,,,,,,,,,
2010,7,25,B,10,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,,,,,,,,,,,,,,,,,
2010,7,25,B,10,1191,Port Orchard Public Ramp,2,5,,,,,,,,,,,,,,,,,,
2010,7,25,B,10,1227,Shilshole Public Ramp,51,105,11,,,2,10,2,2,2,,8,2,1,,,,,,
2010,7,25,B,11,1006,Armeni Public Ramp,3,7,,,,,,,,,,,,,,,,,,
2010,7,25,B,11,1082,General - Area 11,1,2,1,,,,,,,,,,,,,,,,,
2010,7,25,B,11,1149,Narrows Ramp,8,14,3,,,,1,4,,,,,,,,,,,,
2010,7,25,B,11,1173,Point Defiance Boathouse,51,85,5,,,,2,,,,,,,,,,,,,
2010,7,25,B,11,1174,Point Defiance Public Ramp,86,195,5,,,3,3,3,1,1,,,,1,,,,,,
2010,7,25,B,11,1191,Port Orchard Public Ramp,3,8,1,,,,,,,,,,,,,,,,,
2010,7,25,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),6,9,,,,,,,,,,,,,,,,,,
2010,7,25,B,13,1019,Boston Harbor Ramp/Marina,1,2,,,,,,,,,,,,,,,,,,
2010,7,25,B,13,1149,Narrows Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,25,B,13,1174,Point Defiance Public Ramp,2,5,,,,,,,,,,,,,,,,,,
2010,7,25,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,4,10,,,,,,,,,,,,,,,,,,
2010,7,25,B,13,1279,Zittels Marina,10,21,,,,,,,,,,,,,,,,,,
2010,7,25,B,Canada,1456,Van Riper's North*,1,3,,,,,,,,,,,,,,,,,,
2010,7,25,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,3,,,,,,,,,,,,,,,,,,
2010,7,25,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,5,,,,,,,,,,,,,,,,,,
2010,7,25,B,10,1006,Armeni Public Ramp,41,80,2,1,,5,1,8,,,,2,,,,,,,,
2010,7,25,B,10,1191,Port Orchard Public Ramp,1,4,,,,,,,,,,,,,,,,,,
2010,7,25,B,10,1227,Shilshole Public Ramp,1,3,1,,,,,,,,,,,,,,,,,
2010,7,25,B,4B,1452,Olson's Ramp & Docks (*1159)*,1,4,,,,,,,,,,,,,,,,,,
2010,7,25,B,6,1041,Cornet Bay Public Ramp,1,1,,,,,,,,,,,,,,,,,,
2010,7,25,B,6,1072,Freshwater Bay Ramp,15,28,4,,,,2,,,,,,,,,,,,,
2010,7,25,B,6,1186,"Ediz Hook, Port Angeles Public Ramp",26,52,8,,,,9,,,,,,,,,,,,,
2010,7,25,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),6,20,,,,,,,,,,,,,,,,,,
2010,7,26,B,5,1159,Olson's Resort,26,62,14,,,5,15,6,1,,,,5,,,,,,,
2010,7,26,B,5,1263,Van Ripers Resort,14,27,3,,,12,8,,1,1,,5,1,,,,,,,
2010,7,26,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,5,13,,1,,,,,,,,,,,,,,,,
2010,7,26,B,7,1018,Blaine Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,26,B,7,1041,Cornet Bay Public Ramp,5,9,1,,,,,,,,,,,,,,,,,
2010,7,26,B,7,1268,Washington Park Launch Ramp,5,12,,,,,,,,,,,,,,,,,,
2010,7,26,B,11,1149,Narrows Ramp,4,11,,,,,,,,,,,,,,,,,,
2010,7,26,B,11,1173,Point Defiance Boathouse,18,26,2,,,,,,,,,,,,,,,,,
2010,7,26,B,11,1174,Point Defiance Public Ramp,12,28,4,,,,1,,,,,,,,,,,,,
2010,7,26,B,11,1202,Redondo Ramp,9,17,,,,1,,1,1,,,,,,,,,,,
2010,7,26,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),8,14,,,,,,,,,,,,,,,,,,
2010,7,26,B,13,1279,Zittels Marina,3,7,,,,,,,,,,,,,,,,,,
2010,7,26,B,6,1187,Port Angeles West Ramp,10,17,4,,,,,,,,,,,,,,,,,
2010,7,27,B,5,1159,Olson's Resort,29,65,28,,,7,28,,,,,,,,,,,,,
2010,7,27,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,1,2,,,,,,,,,,,,,,,,,,
2010,7,27,B,9,1227,Shilshole Public Ramp,3,6,3,,,1,2,,,,,,,,,,,,,
2010,7,27,B,10,1227,Shilshole Public Ramp,13,23,1,,,,1,2,,,,,,,,,,,,
2010,7,27,B,11,1149,Narrows Ramp,4,5,1,,,,,,,,,,,,,,,,,
2010,7,27,B,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),4,8,,,,,,,,,,,,,,,,,,
2010,7,27,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,1,2,,,,,,1,,,,,,,,,,,,
2010,7,27,B,6,1072,Freshwater Bay Ramp,13,24,7,,,,5,,,,,,,,,,,,,
2010,7,28,B,5,1159,Olson's Resort,36,100,35,,,22,53,5,1,,,,9,1,,,,,,
2010,7,28,B,5,1263,Van Ripers Resort,33,78,20,,,7,34,11,,,,1,2,,,,,,,
2010,7,28,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,4,9,,,,,,,,,,,,,,,,,,
2010,7,28,B,7,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,3,,,,,,,,,,,,,,,,,,
2010,7,28,B,7,1268,Washington Park Launch Ramp,3,5,2,,,,,,,,,,,,,,,,,
2010,7,28,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),14,31,3,,,,1,5,,,,,,,,,,,,
2010,7,28,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),62,147,19,,,5,21,6,,1,,,1,,,,,,,
2010,7,28,B,9,1192,Port Townsend Boat Haven Ramp,23,48,11,,,,3,,,,,,,,,,,,,
2010,7,28,B,9,1227,Shilshole Public Ramp,4,8,7,,,,1,,,,,,,,,,,,,
2010,7,28,B,10,1006,Armeni Public Ramp,20,34,2,,,1,1,5,2,,,,,,,,,,,
2010,7,28,B,10,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2010,7,28,B,10,1227,Shilshole Public Ramp,55,99,13,,,2,2,5,,1,,,2,,,,,,,
2010,7,28,B,11,1006,Armeni Public Ramp,5,8,1,,,,,1,,,,,,,,,,,,
2010,7,28,B,11,1046,Dash Point Dock,20,20,,,,,,,,,,,,,,,,,,
2010,7,28,B,11,1086,Gig Harbor Ramp,15,26,,,,,,2,,,,,,,,,,,,
2010,7,28,B,11,1149,Narrows Ramp,2,3,,,,,,,,,,,,,,,,,,
2010,7,28,B,11,1202,Redondo Ramp,17,31,,,,1,3,,,,,,,,,,,,,
2010,7,28,B,13,1126,Luhr Beach Ramp,3,6,,,,,,,,,,,,,,,,,,
2010,7,28,B,13,1149,Narrows Ramp,1,1,,,,,,,,,,,,,,,,,,
2010,7,28,B,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,3,7,,,,,,,,,,,,,,,,,,
2010,7,28,B,13,1279,Zittels Marina,3,5,,,,,,,,,,,,,,,,,,
2010,7,28,B,10,1191,Port Orchard Public Ramp,2,3,,,,,,,,,,,,,,,,,,
2010,7,28,B,4B,1263,Van Ripers Resort,2,4,1,1,,1,,,,,,,,,,,,,,
2010,7,28,B,6,1072,Freshwater Bay Ramp,11,19,9,,,,6,,,,,,,,,,,,,
2010,7,28,B,82,1144,Mukilteo Lighthouse Park (State Park Public Ramp),1,2,,,,,,,,,,,,,,,,,,
2010,7,28,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),11,29,,,,,,,,,,,,,,,,,,
2010,7,29,B,5,1450,Olson's East Docks (*1159)*,42,108,56,1,,,71,9,4,,,,7,,,,,,,
2010,7,29,B,5,1457,Van Riper's South*,44,104,41,,,2,33,23,2,,,,6,,1,,,,,
2010,7,29,B,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,4,10,,,,,,2,,,,,,,,,,,,
2010,7,29,B,7,1245,Swinomish Channel Ramp,1,2,,,,,,,,,,,,,,,,,,
2010,7,29,B,9,1067,Fort Casey Public Ramp and Shore (Keystone),19,35,5,,,1,2,,,,,,,,,,,,,
2010,7,29,B,9,1144,Mukilteo Lighthouse Park (State Park Public Ramp),10,23,3,,,,1,,,,,,,1,,,,,,
2010,7,29,B,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),63,132,23,,,4,30,,,,,3,,,,,,,,
2010,7,29,B,9,1227,Shilshole Public Ramp,10,17,7,,,,2,,,,,,,,,,,,,
2010,7,29,B,10,1132,Manchester Public Ramp,25,46,6,,,,1,4,,,,1,,,,,,,,
2010,7,29,B,10,1227,Shilshole Public Ramp,61,115,16,,,,8,2,1,2,,1,2,4,,,,,,
2010,7,29,B,11,1086,Gig Harbor Ramp,23,44,5,,,1,1,,,,,,,,,,,,,
2010,7,29,B,11,1132,Manchester Public Ramp,10,20,2,,,,,3,,,,,,,,,,,,
2010,7,29,B,11,1173,Point Defiance Boathouse,28,34,10,,,,1,,,,,,,,,,,,,
2010,7,29,B,11,1174,Point Defiance Public Ramp,50,89,2,,,1,,4,,,,,,,,,,,,
2010,7,29,B,13,1126,Luhr Beach Ramp,1,1,,,,,,,,,,,,,,,,,,
2010,7,29,B,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,2,,,,,,,,,,,,,,,,,,
2010,7,29,B,4B,1450,Olson's East Docks (*1159)*,2,3,,,,,,,,,,,,,,,,,,
