start,end,today,Lat_A,Lat_edit,Longitude,Longitude,datetime,Location,direction,distance,quad_number,vessel,action,incidents,ODK conversion,select_previous,select_photo,Comments,meta:instanceID
Mon Jul 11 22:48:24 UTC 2016,Mon Jul 11 22:49:34 UTC 2016,Mon Jul 11 00:00:00 UTC 2016,48.46354833,48.46354833,-123.06694,-123.06694,Mon Jul 11 22:48:00 UTC 2016,False bay,S,1,184,EC,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:27c943d9-67dd-403a-bca9-4b4cdb345fe9
Mon Jul 11 22:48:24 UTC 2016,Mon Jul 11 22:49:34 UTC 2016,Mon Jul 11 00:00:00 UTC 2016,48.46354833,48.46354833,-123.06694,-123.06694,Mon Jul 11 22:48:00 UTC 2016,False bay,S,1,184,EC,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:27c943d9-67dd-403a-bca9-4b4cdb345fe9
Mon Jul 18 19:49:52 UTC 2016,Mon Jul 18 19:51:09 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.66705,-123.24074,-123.24074,Mon Jul 18 19:49:00 UTC 2016,Turn point,S,0.75,170,EC,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_n,GPS not working,uuid:c60292b6-5d2d-4681-9490-9037f8aaece9
Mon Jul 18 19:49:52 UTC 2016,Mon Jul 18 19:51:09 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.66705,-123.24074,-123.24074,Mon Jul 18 19:49:00 UTC 2016,Turn point,S,0.75,170,EC,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,GPS not working,uuid:c60292b6-5d2d-4681-9490-9037f8aaece9
Mon Jul 18 19:49:52 UTC 2016,Mon Jul 18 19:51:09 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.66705,-123.24074,-123.24074,Mon Jul 18 19:49:00 UTC 2016,Turn point,S,0.75,170,EC,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,GPS not working,uuid:c60292b6-5d2d-4681-9490-9037f8aaece9
Mon Jul 18 20:04:29 UTC 2016,Mon Jul 18 20:05:51 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.66705,-123.24074,-123.24074,Mon Jul 18 20:04:00 UTC 2016,Turn point,N,0.5,163,EC,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,GPS not working,uuid:c23c7786-e629-4a99-876c-2939f7c7afc1
Mon Jul 18 20:04:29 UTC 2016,Mon Jul 18 20:05:51 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.66705,-123.24074,-123.24074,Mon Jul 18 20:04:00 UTC 2016,Turn point,N,0.5,163,EC,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,GPS not working,uuid:c23c7786-e629-4a99-876c-2939f7c7afc1
Mon Jul 18 20:04:29 UTC 2016,Mon Jul 18 20:05:51 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.66705,-123.24074,-123.24074,Mon Jul 18 20:04:00 UTC 2016,Turn point,N,0.5,163,EC,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,GPS not working,uuid:c23c7786-e629-4a99-876c-2939f7c7afc1
Mon Jul 18 20:32:56 UTC 2016,Mon Jul 18 20:34:20 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.7397,-123.26039,-123.26039,Mon Jul 18 20:32:00 UTC 2016,North pender,S,0.5,162,EC,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,GPS not working,uuid:09a85bc3-62cc-4a77-899a-2b6af95e1750
Mon Jul 18 20:32:56 UTC 2016,Mon Jul 18 20:34:20 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.7397,-123.26039,-123.26039,Mon Jul 18 20:32:00 UTC 2016,North pender,S,0.5,162,EC,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,GPS not working,uuid:09a85bc3-62cc-4a77-899a-2b6af95e1750
Mon Jun 06 19:17:15 UTC 2016,Mon Jun 06 19:19:24 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.485005,48.485005,-123.11624,-123.11624,Mon Jun 06 19:17:00 UTC 2016,Hannah heights,SW,0.25,184,EC,WO,400yd_path,400yd inthepath,contact_no,photo_n,Killer whale and humpback,uuid:ba694a5b-687b-4e25-a4ef-ce5aa536f42f
Mon Jun 06 19:17:48 UTC 2016,Mon Jun 06 19:20:49 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.48526667,48.48526667,-123.1166417,-123.1166417,Mon Jun 06 19:17:00 UTC 2016,Hannah heights,W,0.25,184,EC,WO,400yd_path ,400yd inthepath,contact_no,photo_y,Humpback and SRKW incident,uuid:58157585-5c36-464e-bb01-96296ef59cf9
Mon Jun 06 19:17:15 UTC 2016,Mon Jun 06 19:19:24 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.485005,48.485005,-123.11624,-123.11624,Mon Jun 06 19:17:00 UTC 2016,Hannah heights,SW,0.25,184,EC,WO,inshore ,inshore of whales,contact_no,photo_n,Killer whale and humpback,uuid:ba694a5b-687b-4e25-a4ef-ce5aa536f42f
Mon Jun 06 19:17:48 UTC 2016,Mon Jun 06 19:20:49 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.48526667,48.48526667,-123.1166417,-123.1166417,Mon Jun 06 19:17:00 UTC 2016,Hannah heights,W,0.25,184,EC,WO,no_go_zone ,no go zone ,contact_no,photo_y,Humpback and SRKW incident,uuid:58157585-5c36-464e-bb01-96296ef59cf9
Mon Jun 06 19:17:48 UTC 2016,Mon Jun 06 19:20:49 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.48526667,48.48526667,-123.1166417,-123.1166417,Mon Jun 06 19:17:00 UTC 2016,Hannah heights,W,0.25,184,EC,WO,travel_behind,travel behind100 400yds,contact_no,photo_y,Humpback and SRKW incident,uuid:58157585-5c36-464e-bb01-96296ef59cf9
Mon Jun 06 23:38:13 UTC 2016,Mon Jun 06 23:39:52 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.58200167,48.58200167,-123.1937967,-123.1937967,Mon Jun 06 23:38:00 UTC 2016,Open bay,SE,0.25,176,EC,WO,shutdown_100,shutdown within100yds,contact_no,photo_n,,uuid:3223cb1d-3423-4661-90ef-294a33eb2240
Mon Jun 06 23:38:13 UTC 2016,Mon Jun 06 23:39:52 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.58200167,48.58200167,-123.1937967,-123.1937967,Mon Jun 06 23:38:00 UTC 2016,Open bay,SE,0.25,176,EC,WO,400yd_path ,400yd inthepath,contact_no,photo_n,,uuid:3223cb1d-3423-4661-90ef-294a33eb2240
Mon Jun 06 23:38:13 UTC 2016,Mon Jun 06 23:39:52 UTC 2016,Mon Jun 06 00:00:00 UTC 2016,48.58200167,48.58200167,-123.1937967,-123.1937967,Mon Jun 06 23:38:00 UTC 2016,Open bay,SE,0.25,176,EC,WO,shutdown_200,shutdown within200yds,contact_no,photo_n,,uuid:3223cb1d-3423-4661-90ef-294a33eb2240
Tue Sep 27 22:36:15 UTC 2016,Tue Sep 27 22:37:27 UTC 2016,Tue Sep 27 00:00:00 UTC 2016,48 34 807,48.58012,123 12 255,-123.20425,Wed Jun 05 22:57:00 UTC 2016,Kellett,SW,0.5,176,EC,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:c66f7dc8-7f7e-4277-9874-c565c36e543b
Tue Sep 27 22:36:15 UTC 2016,Tue Sep 27 22:37:27 UTC 2016,Tue Sep 27 00:00:00 UTC 2016,48 34 807,48.58012,123 12 255,-123.20425,Wed Jun 05 22:57:00 UTC 2016,Kellett,SW,0.5,176,EC,WO,inshore_of_whales ,inshore of whales ,contact_no,photo_n,,uuid:c66f7dc8-7f7e-4277-9874-c565c36e543b
Tue Sep 27 22:36:15 UTC 2016,Tue Sep 27 22:37:27 UTC 2016,Tue Sep 27 00:00:00 UTC 2016,48 34 807,48.58012,123 12 255,-123.20425,Wed Jun 05 22:57:00 UTC 2016,Kellett,SW,0.5,176,EC,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:c66f7dc8-7f7e-4277-9874-c565c36e543b
Wed Sep 07 18:41:35 UTC 2016,Wed Sep 07 18:43:22 UTC 2016,Wed Sep 07 00:00:00 UTC 2016,48.58140167,48.58140167,-123.2093033,-123.2093033,Wed Sep 07 18:41:00 UTC 2016,Kellet bluff,SW,0.25,176,EC,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:8fc4705d-8f84-4f38-b9e6-8368d39b4c02
Wed Sep 14 21:41:14 UTC 2016,Wed Sep 14 21:42:09 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.57605333,48.57605333,-123.1859317,-123.1859317,Wed Sep 14 21:41:00 UTC 2016,Open bay,SW,0.25,176,EC,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_n,,uuid:2aa6de2b-4ae6-4ac6-b912-3523f984f521
Wed Sep 14 21:41:14 UTC 2016,Wed Sep 14 21:42:09 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.57605333,48.57605333,-123.1859317,-123.1859317,Wed Sep 14 21:41:00 UTC 2016,Open bay,SW,0.25,176,EC,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_n,,uuid:2aa6de2b-4ae6-4ac6-b912-3523f984f521
Wed Sep 14 21:41:14 UTC 2016,Wed Sep 14 21:42:09 UTC 2016,Wed Sep 14 00:00:00 UTC 2016,48.57605333,48.57605333,-123.1859317,-123.1859317,Wed Sep 14 21:41:00 UTC 2016,Open bay,SW,0.25,176,EC,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_n,,uuid:2aa6de2b-4ae6-4ac6-b912-3523f984f521
Fri Aug 05 22:39:07 UTC 2016,Fri Aug 05 22:40:28 UTC 2016,Fri Aug 05 00:00:00 UTC 2016,48.68281833,48.68281833,-123.241085,-123.241085,Fri Aug 05 22:39:00 UTC 2016,Tiptop,W,0.25,169,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_n,Rafted offshore with whales,uuid:a6f80e8a-90e9-4d24-a08b-27c36032fd98
Fri Aug 12 19:05:54 UTC 2016,Fri Aug 12 19:06:55 UTC 2016,Fri Aug 12 00:00:00 UTC 2016,48.53622167,48.53622167,-123.1672367,-123.1672367,Fri Aug 12 19:06:00 UTC 2016,Smugglers cove,W,0,176,EK,WO,400yd_inthepath paddle_whale,400yd inthepath,contact_no,photo_n,,uuid:ad976542-a847-4484-a75e-39ec9bb99205
,,,,,,,,,,,,,,,paddle whale,,,,
Mon Aug 22 20:46:29 UTC 2016,Mon Aug 22 20:47:37 UTC 2016,Mon Aug 22 00:00:00 UTC 2016,48.49072833,48.49072833,-123.13301,-123.13301,Mon Aug 22 20:46:00 UTC 2016,Hanna heights,W,0.25,184,EK,WO,400yd_inthepath,400yd inthepath,contact_no,photo_n,,uuid:3b226014-7ec0-473a-b374-837de916b547
Mon Aug 22 20:46:29 UTC 2016,Mon Aug 22 20:47:37 UTC 2016,Mon Aug 22 00:00:00 UTC 2016,48.49072833,48.49072833,-123.13301,-123.13301,Mon Aug 22 20:46:00 UTC 2016,Hanna heights,W,0.25,184,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_n,,uuid:3b226014-7ec0-473a-b374-837de916b547
Mon Aug 22 20:46:29 UTC 2016,Mon Aug 22 20:47:37 UTC 2016,Mon Aug 22 00:00:00 UTC 2016,48.49072833,48.49072833,-123.13301,-123.13301,Mon Aug 22 20:46:00 UTC 2016,Hanna heights,W,0.25,184,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_n,,uuid:3b226014-7ec0-473a-b374-837de916b547
Mon Jul 18 18:39:07 UTC 2016,Mon Jul 18 18:41:44 UTC 2016,Mon Jul 18 00:00:00 UTC 2016,,48.57343,-123.20452,-123.20452,Mon Jul 18 18:39:00 UTC 2016,Open bay,S,0.5,176,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_n,"Offshore with whales, GPS not working",uuid:357b1cf9-ce99-45c1-9258-a946fcf0be1d
Sat Aug 20 20:00:07 UTC 2016,Sat Aug 20 20:00:58 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.65674667,48.65674667,-123.215895,-123.215895,Sat Aug 20 20:00:00 UTC 2016,Tiptop,S,0.25,169,EK,WO,offshore_of_whales ,offshore of whales ,contact_no,photo_y,,uuid:10eb5a5d-bbf9-401e-b7a1-bd58bc0f9e04
Sat Aug 20 20:00:07 UTC 2016,Sat Aug 20 20:00:58 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.65674667,48.65674667,-123.215895,-123.215895,Sat Aug 20 20:00:00 UTC 2016,Tiptop,S,0.25,169,EK,WO,paddle_whale,paddle whale,contact_no,photo_y,,uuid:10eb5a5d-bbf9-401e-b7a1-bd58bc0f9e04
Sat Aug 20 20:04:45 UTC 2016,Sat Aug 20 20:05:57 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.65990333,48.65990333,-123.21941,-123.21941,Sat Aug 20 20:04:00 UTC 2016,Tip top,S,0,169,EK,WO, 100_yards_under_power, 100 yards under power,contact_no,photo_y,,uuid:aeadba4f-038e-4ebc-a4ad-ea0d93be5cea
Sat Aug 20 20:04:45 UTC 2016,Sat Aug 20 20:05:57 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.65990333,48.65990333,-123.21941,-123.21941,Sat Aug 20 20:04:00 UTC 2016,Tip top,S,0,169,EK,WO,200_yards_under_power ,200 yards under power ,contact_no,photo_y,,uuid:aeadba4f-038e-4ebc-a4ad-ea0d93be5cea
Sat Aug 20 21:50:00 UTC 2016,Sat Aug 20 21:52:24 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52822333,48.52822333,-123.1682417,-123.1682417,Sat Aug 20 21:50:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,sprdkayaks_whale ,sprdkayaks whale ,contact_no,photo_y,Sea quest,uuid:3bd76736-c203-4b73-b3ba-40751a1f1179
Sat Aug 20 21:50:00 UTC 2016,Sat Aug 20 21:52:24 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52822333,48.52822333,-123.1682417,-123.1682417,Sat Aug 20 21:50:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_y,Sea quest,uuid:3bd76736-c203-4b73-b3ba-40751a1f1179
Sat Aug 20 21:50:00 UTC 2016,Sat Aug 20 21:52:24 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52822333,48.52822333,-123.1682417,-123.1682417,Sat Aug 20 21:50:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_y,Sea quest,uuid:3bd76736-c203-4b73-b3ba-40751a1f1179
Sat Aug 20 21:50:00 UTC 2016,Sat Aug 20 21:52:24 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52822333,48.52822333,-123.1682417,-123.1682417,Sat Aug 20 21:50:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,Sea quest,uuid:3bd76736-c203-4b73-b3ba-40751a1f1179
Sat Aug 20 21:50:00 UTC 2016,Sat Aug 20 21:52:24 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52822333,48.52822333,-123.1682417,-123.1682417,Sat Aug 20 21:50:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,Sea quest,uuid:3bd76736-c203-4b73-b3ba-40751a1f1179
Sat Aug 20 21:50:00 UTC 2016,Sat Aug 20 21:52:24 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52822333,48.52822333,-123.1682417,-123.1682417,Sat Aug 20 21:50:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,sprdkayaks_whale ,sprdkayaks whale ,contact_no,photo_y,Sea quest,uuid:3bd76736-c203-4b73-b3ba-40751a1f1179
Sat Aug 20 21:52:47 UTC 2016,Sat Aug 20 21:53:37 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52191333,48.52191333,-123.1624383,-123.1624383,Sat Aug 20 21:52:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_y,Sea quest,uuid:1fcb781f-0fba-4eb6-99bb-66491ac363ce
Sat Aug 20 21:52:47 UTC 2016,Sat Aug 20 21:53:37 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52191333,48.52191333,-123.1624383,-123.1624383,Sat Aug 20 21:52:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,Sea quest,uuid:1fcb781f-0fba-4eb6-99bb-66491ac363ce
Sat Aug 20 21:52:47 UTC 2016,Sat Aug 20 21:53:37 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52191333,48.52191333,-123.1624383,-123.1624383,Sat Aug 20 21:52:00 UTC 2016,Craig's pt,SW,0.5,176,EK,WO,sprdkayaks_whale,sprdkayaks whale,contact_no,photo_y,Sea quest,uuid:1fcb781f-0fba-4eb6-99bb-66491ac363ce
Sat Aug 20 21:53:40 UTC 2016,Sat Aug 20 21:54:37 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52094667,48.52094667,-123.160175,-123.160175,Sat Aug 20 21:53:00 UTC 2016,Craig's pt,SW,0.25,176,EK,WO,kayaks_outsideSJIzone,kayaks outsideSJIzone,contact_no,photo_y,SeaQuest,uuid:7c193184-0de5-4777-b11a-0a70ee295c67
Sat Aug 20 21:53:40 UTC 2016,Sat Aug 20 21:54:37 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52094667,48.52094667,-123.160175,-123.160175,Sat Aug 20 21:53:00 UTC 2016,Craig's pt,SW,0.25,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,SeaQuest,uuid:7c193184-0de5-4777-b11a-0a70ee295c67
Sat Aug 20 21:53:40 UTC 2016,Sat Aug 20 21:54:37 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.52094667,48.52094667,-123.160175,-123.160175,Sat Aug 20 21:53:00 UTC 2016,Craig's pt,SW,0.25,176,EK,WO,sprdkayaks_whale ,sprdkayaks whale ,contact_no,photo_y,SeaQuest,uuid:7c193184-0de5-4777-b11a-0a70ee295c67
Sat Aug 20 22:10:39 UTC 2016,Sat Aug 20 22:11:47 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.50890667,48.50890667,-123.152475,-123.152475,Sat Aug 20 22:10:00 UTC 2016,Lime kiln,SW,1.25,176,EK,WO, kayaks_outsideSJIzone, kayaks outsideSJIzone,contact_no,photo_y,,uuid:ff09f686-fe66-447a-83ff-6742098a0027
Sat Aug 20 22:10:39 UTC 2016,Sat Aug 20 22:11:47 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.50890667,48.50890667,-123.152475,-123.152475,Sat Aug 20 22:10:00 UTC 2016,Lime kiln,SW,1.25,176,EK,WO,paddle_whale,paddle whale,contact_no,photo_y,,uuid:ff09f686-fe66-447a-83ff-6742098a0027
Sat Aug 20 22:10:39 UTC 2016,Sat Aug 20 22:11:47 UTC 2016,Sat Aug 20 00:00:00 UTC 2016,48.50890667,48.50890667,-123.152475,-123.152475,Sat Aug 20 22:10:00 UTC 2016,Lime kiln,SW,1.25,176,EK,WO,sprdkayaks_whale,sprdkayaks whale,contact_no,photo_y,,uuid:ff09f686-fe66-447a-83ff-6742098a0027
Sat Jul 09 22:40:21 UTC 2016,Sat Jul 09 22:41:02 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.50987833,48.50987833,-123.15907,-123.15907,Sat Jul 09 22:40:00 UTC 2016,Lime kiln,SW,0.25,181,EK,WO,400yd_inthepath,400yd inthepath,contact_no,photo_y,,uuid:f513184e-adb5-4389-ab44-cffbe55f6474
Sat Jul 09 22:40:21 UTC 2016,Sat Jul 09 22:41:02 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.50987833,48.50987833,-123.15907,-123.15907,Sat Jul 09 22:40:00 UTC 2016,Lime kiln,SW,0.25,181,EK,WO,paddle_whale,paddle whale,contact_no,photo_y,,uuid:f513184e-adb5-4389-ab44-cffbe55f6474
Sat Jul 09 22:52:22 UTC 2016,Sat Jul 09 22:53:22 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.521405,48.521405,-123.1659,-123.1659,Sat Jul 09 22:52:00 UTC 2016,Belleveue,S,0.5,176,EK,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,,uuid:f1327e7a-ddbb-4f28-b7bb-36e294486953
Sat Jul 09 22:52:22 UTC 2016,Sat Jul 09 22:53:22 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.521405,48.521405,-123.1659,-123.1659,Sat Jul 09 22:52:00 UTC 2016,Belleveue,S,0.5,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,,uuid:f1327e7a-ddbb-4f28-b7bb-36e294486953
Sat Jul 09 22:52:22 UTC 2016,Sat Jul 09 22:53:22 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.521405,48.521405,-123.1659,-123.1659,Sat Jul 09 22:52:00 UTC 2016,Belleveue,S,0.5,176,EK,WO,sprdkayaks_whale,sprdkayaks whale,contact_no,photo_y,,uuid:f1327e7a-ddbb-4f28-b7bb-36e294486953
Sat Jul 09 23:04:09 UTC 2016,Sat Jul 09 23:07:19 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53342,48.53342,-123.168905,-123.168905,Sat Jul 09 23:04:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,Offshore multiple companies,uuid:a10b5784-8ed8-485c-a1e8-295074940730
Sat Jul 09 23:04:09 UTC 2016,Sat Jul 09 23:07:19 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53342,48.53342,-123.168905,-123.168905,Sat Jul 09 23:04:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,sprdkayaks_whale ,sprdkayaks whale ,contact_no,photo_y,Offshore multiple companies,uuid:a10b5784-8ed8-485c-a1e8-295074940730
Sat Jul 09 23:04:09 UTC 2016,Sat Jul 09 23:07:19 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53342,48.53342,-123.168905,-123.168905,Sat Jul 09 23:04:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,shutdown_within100yds,shutdown within100yds,contact_no,photo_y,Offshore multiple companies,uuid:a10b5784-8ed8-485c-a1e8-295074940730
Sat Jul 09 23:04:09 UTC 2016,Sat Jul 09 23:07:19 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53342,48.53342,-123.168905,-123.168905,Sat Jul 09 23:04:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,Offshore multiple companies,uuid:a10b5784-8ed8-485c-a1e8-295074940730
Sat Jul 09 23:07:23 UTC 2016,Sat Jul 09 23:09:07 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53414167,48.53414167,-123.1689517,-123.1689517,Sat Jul 09 23:07:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,Paddling into whales,uuid:39b208b3-99eb-4b55-86be-b02be63f2a61
Sat Jul 09 23:07:23 UTC 2016,Sat Jul 09 23:09:07 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53414167,48.53414167,-123.1689517,-123.1689517,Sat Jul 09 23:07:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,paddle_whale,paddle whale,contact_no,photo_y,Paddling into whales,uuid:39b208b3-99eb-4b55-86be-b02be63f2a61
Sat Jul 09 23:07:23 UTC 2016,Sat Jul 09 23:09:07 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53414167,48.53414167,-123.1689517,-123.1689517,Sat Jul 09 23:07:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,sprdkayaks_whale,sprdkayaks whale,contact_no,photo_y,Paddling into whales,uuid:39b208b3-99eb-4b55-86be-b02be63f2a61
Sat Jul 09 23:07:23 UTC 2016,Sat Jul 09 23:09:07 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53414167,48.53414167,-123.1689517,-123.1689517,Sat Jul 09 23:07:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,Paddling into whales,uuid:39b208b3-99eb-4b55-86be-b02be63f2a61
Sat Jul 09 23:07:23 UTC 2016,Sat Jul 09 23:09:07 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53414167,48.53414167,-123.1689517,-123.1689517,Sat Jul 09 23:07:00 UTC 2016,Bellview point,WSW,0.25,176,EK,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,Paddling into whales,uuid:39b208b3-99eb-4b55-86be-b02be63f2a61
Sat Jul 09 23:09:23 UTC 2016,Sat Jul 09 23:10:34 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.534155,48.534155,-123.16894,-123.16894,Sat Jul 09 23:09:00 UTC 2016,Bellview point,W,0.25,176,EK,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,,uuid:3525a2c1-af8e-4c34-af09-3a74e263ad5c
Sat Jul 09 23:09:23 UTC 2016,Sat Jul 09 23:10:34 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.534155,48.534155,-123.16894,-123.16894,Sat Jul 09 23:09:00 UTC 2016,Bellview point,W,0.25,176,EK,WO,paddle_whale ,paddle whale ,contact_no,photo_y,,uuid:3525a2c1-af8e-4c34-af09-3a74e263ad5c
Sat Jul 09 23:09:23 UTC 2016,Sat Jul 09 23:10:34 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.534155,48.534155,-123.16894,-123.16894,Sat Jul 09 23:09:00 UTC 2016,Bellview point,W,0.25,176,EK,WO,sprdkayaks_whale ,sprdkayaks whale ,contact_no,photo_y,,uuid:3525a2c1-af8e-4c34-af09-3a74e263ad5c
Sat Jul 09 23:09:23 UTC 2016,Sat Jul 09 23:10:34 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.534155,48.534155,-123.16894,-123.16894,Sat Jul 09 23:09:00 UTC 2016,Bellview point,W,0.25,176,EK,WO,shutdown_within100yds ,shutdown within100yds ,contact_no,photo_y,,uuid:3525a2c1-af8e-4c34-af09-3a74e263ad5c
Sat Jul 09 23:09:23 UTC 2016,Sat Jul 09 23:10:34 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.534155,48.534155,-123.16894,-123.16894,Sat Jul 09 23:09:00 UTC 2016,Bellview point,W,0.25,176,EK,WO,shutdown_within200yds,shutdown within200yds,contact_no,photo_y,,uuid:3525a2c1-af8e-4c34-af09-3a74e263ad5c
Sat Jul 09 23:10:37 UTC 2016,Sat Jul 09 23:12:19 UTC 2016,Sat Jul 09 00:00:00 UTC 2016,48.53472333,48.53472333,-123.1690133,-123.1690133,Sat Jul 09 23:10:00 UTC 2016,Bellview point,W,0.25,176,EK,WO,400yd_inthepath ,400yd inthepath ,contact_no,photo_y,Reminded over radio of the no paddling laws,uuid:a907962c-c7ee-4280-b029-3878d8fc52ef
